user_id,last_buy,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
43997,2025-03-27 02:41:51,2,874.0899999999999,4,5,4,4,13,高价值用户
44002,2025-03-21 21:19:53,3,1669.0900000000001,10,3,5,5,13,潜力用户
44003,2025-03-28 23:52:12,3,1953.67,3,5,5,5,15,高价值用户
44005,2025-03-06 05:55:40,1,1065.14,25,1,2,4,7,流失风险用户
44006,2025-03-06 21:59:30,1,598.16,25,1,2,2,5,流失风险用户
44013,2025-03-14 17:02:28,2,485.58000000000004,17,2,4,2,8,流失风险用户
44024,2025-03-09 23:47:47,1,616.49,22,2,2,3,7,流失风险用户
44025,2025-03-17 21:43:35,1,653.2,14,3,2,3,8,潜力用户
44027,2025-03-27 03:35:22,2,1675.1,4,5,4,5,14,高价值用户
44028,2025-03-24 21:46:16,1,398.81,7,4,2,2,8,流失风险用户
44034,2025-03-25 08:57:05,3,1570.8600000000001,6,4,5,5,14,高价值用户
44039,2025-03-17 02:32:44,1,582.57,14,3,2,2,7,流失风险用户
44042,2025-03-11 10:05:03,1,349.44,20,2,2,2,6,流失风险用户
44043,2025-03-18 06:23:59,2,447.32000000000005,13,3,4,2,9,潜力用户
44044,2025-03-27 20:37:38,1,359.6,4,5,2,2,9,流失风险用户
44048,2025-03-07 23:02:30,1,42.14,24,1,2,1,4,流失风险用户
44054,2025-03-05 03:53:10,1,1100.96,26,1,2,4,7,流失风险用户
44061,2025-03-29 15:30:27,12,7457.6900000000005,2,5,5,5,15,高价值用户
44062,2025-03-22 17:37:18,1,300.31,9,4,2,1,7,流失风险用户
44063,2025-03-19 21:25:07,1,615.29,12,3,2,3,8,潜力用户
44073,2025-03-09 20:29:15,1,428.88,22,2,2,2,6,流失风险用户
44074,2025-03-28 10:37:32,1,829.56,3,5,2,3,10,潜力用户
44082,2025-03-30 05:17:07,1,439.97,1,5,2,2,9,流失风险用户
44087,2025-03-27 21:55:04,2,1103.56,4,5,4,4,13,高价值用户
44092,2025-03-30 23:53:53,1,14.39,1,5,2,1,8,流失风险用户
44099,2025-03-16 18:36:54,1,618.75,15,3,2,3,8,潜力用户
44105,2025-03-13 03:25:20,1,936.83,18,2,2,4,8,流失风险用户
44107,2025-03-26 07:34:31,6,4455.57,5,4,5,5,14,高价值用户
44109,2025-03-21 16:29:48,4,2326.2200000000003,10,3,5,5,13,潜力用户
44112,2025-03-15 21:48:19,1,936.37,16,2,2,4,8,流失风险用户
44115,2025-03-25 00:39:34,1,706.61,6,4,2,3,9,潜力用户
44119,2025-03-01 07:40:43,1,420.57,30,1,2,2,5,流失风险用户
44126,2025-03-18 03:42:49,2,786.25,13,3,4,3,10,潜力用户
44127,2025-03-27 15:43:02,1,728.7,4,5,2,3,10,潜力用户
44132,2025-03-15 09:23:51,1,501.18,16,2,2,2,6,流失风险用户
44138,2025-03-27 16:02:08,1,374.14,4,5,2,2,9,流失风险用户
44139,2025-03-16 06:04:30,1,985.75,15,3,2,4,9,潜力用户
44146,2025-03-08 22:17:25,1,46.61,23,1,2,1,4,流失风险用户
44148,2025-03-15 10:48:13,3,2043.55,16,2,5,5,12,流失风险用户
44151,2025-03-02 22:15:30,1,119.88,29,1,2,1,4,流失风险用户
44153,2025-03-18 16:18:25,1,805.38,13,3,2,3,8,潜力用户
44155,2025-03-10 23:48:49,1,628.92,21,2,2,3,7,流失风险用户
44156,2025-03-09 05:27:48,2,1977.74,22,2,4,5,11,流失风险用户
44157,2025-03-27 16:50:23,2,821.4100000000001,4,5,4,3,12,潜力用户
44159,2025-03-23 04:16:44,1,787.01,8,4,2,3,9,潜力用户
44164,2025-03-21 18:51:03,2,1731.67,10,3,4,5,12,潜力用户
44171,2025-03-26 11:35:17,2,151.58999999999997,5,4,4,1,9,潜力用户
44172,2025-03-09 17:54:56,1,818.28,22,2,2,3,7,流失风险用户
44182,2025-03-28 15:16:09,1,260.35,3,5,2,1,8,流失风险用户
44183,2025-03-05 05:36:30,1,900.62,26,1,2,4,7,流失风险用户
44186,2025-03-06 05:16:28,1,256.04,25,1,2,1,4,流失风险用户
44188,2025-03-26 17:02:25,1,336.99,5,4,2,2,8,流失风险用户
44191,2025-03-16 20:24:40,1,108.94,15,3,2,1,6,流失风险用户
44192,2025-03-28 18:29:21,1,134.11,3,5,2,1,8,流失风险用户
44197,2025-03-09 05:33:21,1,530.5,22,2,2,2,6,流失风险用户
44199,2025-03-09 04:44:10,1,644.9,22,2,2,3,7,流失风险用户
44201,2025-03-27 02:10:05,1,828.68,4,5,2,3,10,潜力用户
44202,2025-03-14 14:34:53,1,410.26,17,2,2,2,6,流失风险用户
44204,2025-03-19 13:10:21,1,118.75,12,3,2,1,6,流失风险用户
44210,2025-03-27 23:40:14,1,796.79,4,5,2,3,10,潜力用户
44214,2025-03-30 20:20:46,4,2123.72,1,5,5,5,15,高价值用户
44215,2025-03-15 08:58:23,3,1967.33,16,2,5,5,12,流失风险用户
44216,2025-03-15 21:02:59,1,499.66,16,2,2,2,6,流失风险用户
44217,2025-03-08 07:40:07,1,262.56,23,1,2,1,4,流失风险用户
44223,2025-03-19 18:18:03,1,448.43,12,3,2,2,7,流失风险用户
44229,2025-03-08 08:22:03,1,512.64,23,1,2,2,5,流失风险用户
44234,2025-03-26 18:15:24,3,933.9300000000001,5,4,5,4,13,高价值用户
44239,2025-03-28 03:57:18,4,2137.46,3,5,5,5,15,高价值用户
44241,2025-03-24 17:46:30,2,1255.96,7,4,4,4,12,高价值用户
44248,2025-03-26 13:38:22,1,1101.59,5,4,2,4,10,潜力用户
44251,2025-03-06 17:45:18,1,457.37,25,1,2,2,5,流失风险用户
44261,2025-03-30 18:04:34,1,515.5,1,5,2,2,9,流失风险用户
44264,2025-03-22 23:26:26,7,4364.42,9,4,5,5,14,高价值用户
44275,2025-03-29 12:51:19,2,2100.03,2,5,4,5,14,高价值用户
44287,2025-03-10 04:13:36,1,282.16,21,2,2,1,5,流失风险用户
44288,2025-03-17 11:49:51,1,350.78,14,3,2,2,7,流失风险用户
44294,2025-03-12 03:59:40,1,412.96,19,2,2,2,6,流失风险用户
44296,2025-03-08 22:50:53,1,103.86,23,1,2,1,4,流失风险用户
44299,2025-03-29 19:52:30,2,1011.76,2,5,4,4,13,高价值用户
44301,2025-03-16 10:59:37,1,825.63,15,3,2,3,8,潜力用户
44308,2025-03-24 19:03:48,5,1826.41,7,4,5,5,14,高价值用户
44310,2025-03-26 08:00:23,5,2571.54,5,4,5,5,14,高价值用户
44311,2025-03-27 20:22:27,1,772.47,4,5,2,3,10,潜力用户
44318,2025-03-03 17:33:16,1,641.42,28,1,2,3,6,流失风险用户
44326,2025-03-18 00:47:04,1,831.15,13,3,2,3,8,潜力用户
44328,2025-03-25 07:29:11,11,7645.4400000000005,6,4,5,5,14,高价值用户
44333,2025-03-19 19:29:54,3,1159.3,12,3,5,4,12,潜力用户
44335,2025-03-11 13:33:08,2,915.63,20,2,4,4,10,流失风险用户
44338,2025-03-30 08:32:35,2,846.52,1,5,4,3,12,潜力用户
44339,2025-03-08 11:51:26,1,460.01,23,1,2,2,5,流失风险用户
44340,2025-03-25 20:20:21,1,677.54,6,4,2,3,9,潜力用户
44343,2025-03-22 05:00:38,2,1111.79,9,4,4,4,12,高价值用户
44345,2025-03-21 05:46:24,1,955.05,10,3,2,4,9,潜力用户
44347,2025-03-25 17:45:00,3,2344.16,6,4,5,5,14,高价值用户
44351,2025-03-25 08:32:24,1,729.83,6,4,2,3,9,潜力用户
44352,2025-03-30 23:25:26,1,700.9,1,5,2,3,10,潜力用户
44355,2025-03-29 01:15:06,2,1217.96,2,5,4,4,13,高价值用户
44356,2025-03-30 14:15:07,1,236.54,1,5,2,1,8,流失风险用户
44368,2025-03-28 01:41:14,1,832.01,3,5,2,3,10,潜力用户
44375,2025-03-14 19:44:02,3,1228.72,17,2,5,4,11,流失风险用户
44379,2025-03-08 19:55:55,1,313.8,23,1,2,1,4,流失风险用户
44385,2025-03-02 14:17:11,1,553.65,29,1,2,2,5,流失风险用户
44387,2025-03-22 23:27:57,1,43.43,9,4,2,1,7,流失风险用户
44390,2025-03-13 05:03:08,1,89.93,18,2,2,1,5,流失风险用户
44391,2025-03-02 21:43:59,1,189.25,29,1,2,1,4,流失风险用户
44392,2025-03-29 03:55:00,4,973.2199999999999,2,5,5,4,14,高价值用户
44394,2025-03-29 12:58:55,5,3363.49,2,5,5,5,15,高价值用户
44396,2025-03-06 13:06:34,1,74.11,25,1,2,1,4,流失风险用户
44399,2025-03-30 11:52:15,2,673.97,1,5,4,3,12,潜力用户
44401,2025-03-19 14:19:06,1,863.89,12,3,2,4,9,潜力用户
44404,2025-03-22 12:18:10,1,52.39,9,4,2,1,7,流失风险用户
44410,2025-03-27 05:59:19,5,3146.67,4,5,5,5,15,高价值用户
44416,2025-03-14 13:46:46,1,231.32,17,2,2,1,5,流失风险用户
44417,2025-03-20 10:39:11,9,6361.08,11,3,5,5,13,潜力用户
44418,2025-03-25 11:09:39,2,1929.63,6,4,4,5,13,高价值用户
44419,2025-03-01 09:43:34,1,189.02,30,1,2,1,4,流失风险用户
44423,2025-03-08 02:24:24,1,344.81,23,1,2,2,5,流失风险用户
44424,2025-03-01 06:25:30,1,804.25,30,1,2,3,6,流失风险用户
44430,2025-03-29 17:00:29,1,778.55,2,5,2,3,10,潜力用户
44434,2025-03-26 06:34:46,2,922.39,5,4,4,4,12,高价值用户
44435,2025-03-10 12:53:26,1,918.63,21,2,2,4,8,流失风险用户
44438,2025-03-23 10:42:02,2,327.7,8,4,4,2,10,潜力用户
44440,2025-03-24 20:35:13,2,1257.53,7,4,4,4,12,高价值用户
44445,2025-03-18 00:43:35,2,175.57999999999998,13,3,4,1,8,潜力用户
44446,2025-03-14 16:12:07,1,791.6,17,2,2,3,7,流失风险用户
44447,2025-03-13 19:08:53,1,85.84,18,2,2,1,5,流失风险用户
44451,2025-03-14 22:40:08,3,2491.1,17,2,5,5,12,流失风险用户
44457,2025-03-22 12:27:55,1,281.73,9,4,2,1,7,流失风险用户
44458,2025-03-09 16:39:08,1,595.86,22,2,2,2,6,流失风险用户
44459,2025-03-06 04:52:54,1,961.57,25,1,2,4,7,流失风险用户
44461,2025-03-19 21:35:56,1,614.65,12,3,2,3,8,潜力用户
44463,2025-03-18 10:01:37,1,312.25,13,3,2,1,6,流失风险用户
44473,2025-03-22 10:06:08,1,738.23,9,4,2,3,9,潜力用户
44484,2025-03-13 13:28:38,3,1253.01,18,2,5,4,11,流失风险用户
44485,2025-03-30 10:00:01,5,3579.27,1,5,5,5,15,高价值用户
44493,2025-03-09 16:06:46,1,207.66,22,2,2,1,5,流失风险用户
44494,2025-03-28 06:46:49,1,465.18,3,5,2,2,9,流失风险用户
44497,2025-03-03 06:55:24,1,759.38,28,1,2,3,6,流失风险用户
44500,2025-03-16 20:18:06,1,1089.94,15,3,2,4,9,潜力用户
44501,2025-03-30 04:34:20,1,157.09,1,5,2,1,8,流失风险用户
44515,2025-03-19 16:05:28,2,952.62,12,3,4,4,11,潜力用户
44517,2025-03-29 06:29:18,3,1410.46,2,5,5,5,15,高价值用户
44527,2025-03-12 14:37:33,2,518.48,19,2,4,2,8,流失风险用户
44528,2025-03-26 04:45:47,2,1553.2199999999998,5,4,4,5,13,高价值用户
44530,2025-03-07 21:30:00,1,311.8,24,1,2,1,4,流失风险用户
44532,2025-03-30 18:23:34,9,3623.1,1,5,5,5,15,高价值用户
44533,2025-03-27 17:02:59,4,2503.23,4,5,5,5,15,高价值用户
44535,2025-03-26 01:12:20,1,181.74,5,4,2,1,7,流失风险用户
44537,2025-03-29 09:36:15,1,743.4,2,5,2,3,10,潜力用户
44538,2025-03-29 12:08:20,2,294.51,2,5,4,1,10,潜力用户
44539,2025-03-12 11:51:31,2,1475.6,19,2,4,5,11,流失风险用户
44541,2025-03-30 02:17:10,1,969.34,1,5,2,4,11,潜力用户
44542,2025-03-10 18:29:59,1,710.28,21,2,2,3,7,流失风险用户
44544,2025-03-10 06:21:59,1,903.18,21,2,2,4,8,流失风险用户
44547,2025-03-05 18:06:06,1,936.91,26,1,2,4,7,流失风险用户
44549,2025-03-29 15:59:02,2,921.44,2,5,4,4,13,高价值用户
44563,2025-03-22 04:39:02,1,358.57,9,4,2,2,8,流失风险用户
44565,2025-03-17 22:22:30,2,647.6700000000001,14,3,4,3,10,潜力用户
44567,2025-03-07 06:46:40,1,610.3,24,1,2,3,6,流失风险用户
44568,2025-03-11 03:23:33,1,688.78,20,2,2,3,7,流失风险用户
44569,2025-03-10 02:40:09,3,1669.26,21,2,5,5,12,流失风险用户
44577,2025-03-17 07:53:09,1,959.95,14,3,2,4,9,潜力用户
44579,2025-03-29 16:34:00,1,553.44,2,5,2,2,9,流失风险用户
44580,2025-03-02 01:22:55,1,773.28,29,1,2,3,6,流失风险用户
44581,2025-03-08 09:17:56,1,12.15,23,1,2,1,4,流失风险用户
44583,2025-03-14 23:32:26,2,939.85,17,2,4,4,10,流失风险用户
44585,2025-03-19 01:51:36,1,384.49,12,3,2,2,7,流失风险用户
44589,2025-03-13 21:29:38,1,153.07,18,2,2,1,5,流失风险用户
44590,2025-03-30 05:03:07,4,1605.98,1,5,5,5,15,高价值用户
44592,2025-03-13 01:35:33,1,561.82,18,2,2,2,6,流失风险用户
44597,2025-03-22 17:22:51,2,1409.9,9,4,4,5,13,高价值用户
44598,2025-03-24 14:46:46,2,1615.5,7,4,4,5,13,高价值用户
44599,2025-03-07 23:55:28,1,179.71,24,1,2,1,4,流失风险用户
44600,2025-03-01 11:40:25,1,176.45,30,1,2,1,4,流失风险用户
44602,2025-03-23 14:42:35,3,1848.77,8,4,5,5,14,高价值用户
44607,2025-03-15 15:00:57,1,482.84,16,2,2,2,6,流失风险用户
44609,2025-03-30 01:18:23,3,1149.36,1,5,5,4,14,高价值用户
44611,2025-03-24 10:07:07,1,808.12,7,4,2,3,9,潜力用户
44614,2025-03-30 23:41:04,7,4479.37,1,5,5,5,15,高价值用户
44615,2025-03-22 11:42:40,1,858.3,9,4,2,3,9,潜力用户
44617,2025-03-25 20:19:54,2,1884.81,6,4,4,5,13,高价值用户
44618,2025-03-29 06:07:28,2,670.73,2,5,4,3,12,潜力用户
44619,2025-03-30 16:58:13,54,31318.09,1,5,5,5,15,高价值用户
44620,2025-03-21 06:29:09,3,1870.73,10,3,5,5,13,潜力用户
44621,2025-03-30 03:06:13,1,736.21,1,5,2,3,10,潜力用户
44622,2025-03-21 17:34:48,1,285.44,10,3,2,1,6,流失风险用户
44623,2025-03-12 18:25:18,1,105.39,19,2,2,1,5,流失风险用户
44625,2025-03-24 12:50:36,2,1812.29,7,4,4,5,13,高价值用户
44629,2025-03-29 05:09:30,6,3897.09,2,5,5,5,15,高价值用户
44631,2025-03-15 23:21:19,1,654.21,16,2,2,3,7,流失风险用户
44632,2025-03-21 02:18:45,1,46.92,10,3,2,1,6,流失风险用户
44635,2025-03-30 18:24:43,4,2259.8199999999997,1,5,5,5,15,高价值用户
44639,2025-03-09 13:19:02,2,778.48,22,2,4,3,9,流失风险用户
44640,2025-03-26 18:07:38,3,1841.19,5,4,5,5,14,高价值用户
44643,2025-03-07 11:35:01,1,620.6,24,1,2,3,6,流失风险用户
44647,2025-03-18 10:45:50,1,247.03,13,3,2,1,6,流失风险用户
44648,2025-03-26 12:28:19,1,871.59,5,4,2,4,10,潜力用户
44652,2025-03-29 09:47:31,1,373.1,2,5,2,2,9,流失风险用户
44658,2025-03-05 12:23:01,1,179.9,26,1,2,1,4,流失风险用户
44660,2025-03-30 13:35:09,14,9951.94,1,5,5,5,15,高价值用户
44665,2025-03-02 08:08:11,1,285.04,29,1,2,1,4,流失风险用户
44671,2025-03-30 11:41:50,4,2159.32,1,5,5,5,15,高价值用户
44673,2025-03-19 10:36:27,1,655.37,12,3,2,3,8,潜力用户
44675,2025-03-23 21:12:46,1,70.35,8,4,2,1,7,流失风险用户
44677,2025-03-15 11:56:08,1,608.18,16,2,2,3,7,流失风险用户
44682,2025-03-03 15:33:44,1,760.69,28,1,2,3,6,流失风险用户
44684,2025-03-22 09:52:37,1,778.58,9,4,2,3,9,潜力用户
44687,2025-03-09 21:27:12,1,77.57,22,2,2,1,5,流失风险用户
44691,2025-03-04 09:58:49,1,765.9,27,1,2,3,6,流失风险用户
44692,2025-03-04 22:11:14,1,680.82,27,1,2,3,6,流失风险用户
44693,2025-03-17 19:12:51,2,1194.77,14,3,4,4,11,潜力用户
44694,2025-03-16 00:12:12,1,254.57,15,3,2,1,6,流失风险用户
44700,2025-03-05 06:33:24,1,891.95,26,1,2,4,7,流失风险用户
44702,2025-03-19 22:23:07,1,908.4,12,3,2,4,9,潜力用户
44714,2025-03-16 01:50:07,1,791.44,15,3,2,3,8,潜力用户
44716,2025-03-16 17:36:33,1,349.08,15,3,2,2,7,流失风险用户
44717,2025-03-06 22:00:18,1,739.5,25,1,2,3,6,流失风险用户
44720,2025-03-16 16:33:59,2,1771.71,15,3,4,5,12,潜力用户
44734,2025-03-29 12:34:29,1,840.1,2,5,2,3,10,潜力用户
44736,2025-03-29 00:17:32,2,1797.79,2,5,4,5,14,高价值用户
44738,2025-03-30 11:32:21,5,3099.2,1,5,5,5,15,高价值用户
44739,2025-03-25 11:25:27,2,822.25,6,4,4,3,11,潜力用户
44740,2025-03-10 10:17:46,1,424.59,21,2,2,2,6,流失风险用户
44741,2025-03-07 18:58:40,2,1418.49,24,1,4,5,10,流失风险用户
44742,2025-03-30 13:04:40,1,298.11,1,5,2,1,8,流失风险用户
44746,2025-03-22 10:02:50,1,236.82,9,4,2,1,7,流失风险用户
44748,2025-03-18 01:55:06,1,955.62,13,3,2,4,9,潜力用户
44749,2025-03-25 07:33:11,3,1697.3899999999999,6,4,5,5,14,高价值用户
44750,2025-03-12 01:26:05,1,63.9,19,2,2,1,5,流失风险用户
44751,2025-03-27 20:48:21,1,148.36,4,5,2,1,8,流失风险用户
44755,2025-03-23 03:58:32,1,482.41,8,4,2,2,8,流失风险用户
44757,2025-03-23 20:22:38,1,47.73,8,4,2,1,7,流失风险用户
44759,2025-03-01 01:58:38,1,672.19,30,1,2,3,6,流失风险用户
44765,2025-03-18 18:48:50,1,305.4,13,3,2,1,6,流失风险用户
44769,2025-03-07 09:25:32,1,40.05,24,1,2,1,4,流失风险用户
44772,2025-03-19 00:26:50,2,385.40999999999997,12,3,4,2,9,潜力用户
44773,2025-03-01 08:41:01,1,429.15,30,1,2,2,5,流失风险用户
44779,2025-03-23 04:40:02,1,558.65,8,4,2,2,8,流失风险用户
44781,2025-03-09 10:51:52,1,764.04,22,2,2,3,7,流失风险用户
44783,2025-03-25 12:04:32,1,327.69,6,4,2,2,8,流失风险用户
44784,2025-03-03 12:12:14,1,20.34,28,1,2,1,4,流失风险用户
44800,2025-03-23 17:42:32,2,1687.58,8,4,4,5,13,高价值用户
44802,2025-03-14 17:47:30,5,4330.47,17,2,5,5,12,流失风险用户
44804,2025-03-28 12:31:57,2,521.0799999999999,3,5,4,2,11,潜力用户
44810,2025-03-28 14:57:13,3,820.53,3,5,5,3,13,潜力用户
44811,2025-03-11 22:41:32,2,1006.94,20,2,4,4,10,流失风险用户
44813,2025-03-28 21:05:09,1,162.69,3,5,2,1,8,流失风险用户
44815,2025-03-29 20:46:58,1,712.91,2,5,2,3,10,潜力用户
44817,2025-03-19 14:01:00,3,1485.5900000000001,12,3,5,5,13,潜力用户
44818,2025-03-16 17:41:25,3,2401.08,15,3,5,5,13,潜力用户
44819,2025-03-16 12:41:52,1,29.52,15,3,2,1,6,流失风险用户
44824,2025-03-11 19:34:37,1,28.25,20,2,2,1,5,流失风险用户
44826,2025-03-10 04:16:01,2,567.99,21,2,4,2,8,流失风险用户
44827,2025-03-05 05:12:48,2,1099.8799999999999,26,1,4,4,9,流失风险用户
44829,2025-03-19 11:29:51,1,588.57,12,3,2,2,7,流失风险用户
44834,2025-03-26 02:48:49,1,550.68,5,4,2,2,8,流失风险用户
44836,2025-03-03 13:05:39,1,613.32,28,1,2,3,6,流失风险用户
44838,2025-03-04 18:45:55,2,599.13,27,1,4,2,7,流失风险用户
44845,2025-03-22 06:34:18,3,1822.44,9,4,5,5,14,高价值用户
44846,2025-03-28 18:54:33,1,823.99,3,5,2,3,10,潜力用户
44848,2025-03-15 17:54:14,1,194.25,16,2,2,1,5,流失风险用户
44849,2025-03-26 20:44:02,1,248.8,5,4,2,1,7,流失风险用户
44852,2025-03-22 02:09:31,1,376.06,9,4,2,2,8,流失风险用户
44855,2025-03-28 17:10:30,2,1152.35,3,5,4,4,13,高价值用户
44856,2025-03-20 17:31:41,1,757.07,11,3,2,3,8,潜力用户
44861,2025-03-26 06:36:04,2,1431.02,5,4,4,5,13,高价值用户
44866,2025-03-25 10:38:31,2,914.79,6,4,4,4,12,高价值用户
44867,2025-03-18 00:18:57,1,234.63,13,3,2,1,6,流失风险用户
44869,2025-03-04 19:02:30,1,778.18,27,1,2,3,6,流失风险用户
44871,2025-03-22 00:39:57,1,361.15,9,4,2,2,8,流失风险用户
44873,2025-03-19 15:46:30,1,122.38,12,3,2,1,6,流失风险用户
44881,2025-03-15 11:16:32,1,542.31,16,2,2,2,6,流失风险用户
44888,2025-03-19 16:37:16,1,870.82,12,3,2,4,9,潜力用户
44889,2025-03-26 04:21:11,1,760.55,5,4,2,3,9,潜力用户
44893,2025-03-27 05:41:29,1,19.03,4,5,2,1,8,流失风险用户
44898,2025-03-01 13:26:34,1,255.99,30,1,2,1,4,流失风险用户
44900,2025-03-01 00:10:22,1,1150.05,30,1,2,4,7,流失风险用户
44904,2025-03-29 10:18:03,2,1139.56,2,5,4,4,13,高价值用户
44905,2025-03-21 22:59:33,2,913.39,10,3,4,4,11,潜力用户
44908,2025-03-16 01:17:16,2,1012.85,15,3,4,4,11,潜力用户
44911,2025-03-26 09:51:31,1,92.26,5,4,2,1,7,流失风险用户
44932,2025-03-24 05:30:44,1,334.1,7,4,2,2,8,流失风险用户
44933,2025-03-24 02:13:33,3,1880.19,7,4,5,5,14,高价值用户
44938,2025-03-06 23:51:56,1,531.66,25,1,2,2,5,流失风险用户
44941,2025-03-19 20:19:26,3,1789.01,12,3,5,5,13,潜力用户
44942,2025-03-12 21:45:16,1,596.62,19,2,2,2,6,流失风险用户
44946,2025-03-18 01:44:34,2,592.9399999999999,13,3,4,2,9,潜力用户
44949,2025-03-25 21:24:50,1,663.39,6,4,2,3,9,潜力用户
44950,2025-03-25 13:33:36,2,865.8699999999999,6,4,4,4,12,高价值用户
44951,2025-03-02 20:06:15,1,392.23,29,1,2,2,5,流失风险用户
44952,2025-03-15 11:09:13,1,612.68,16,2,2,3,7,流失风险用户
44953,2025-03-29 10:13:15,1,404.87,2,5,2,2,9,流失风险用户
44954,2025-03-06 08:41:39,1,415.4,25,1,2,2,5,流失风险用户
44958,2025-03-09 12:51:16,1,113.42,22,2,2,1,5,流失风险用户
44960,2025-03-11 22:25:09,1,173.85,20,2,2,1,5,流失风险用户
44961,2025-03-17 20:13:59,1,896.09,14,3,2,4,9,潜力用户
44965,2025-03-29 20:33:32,8,3653.14,2,5,5,5,15,高价值用户
44979,2025-03-05 03:58:51,1,891.75,26,1,2,4,7,流失风险用户
44983,2025-03-29 14:57:12,2,1197.63,2,5,4,4,13,高价值用户
44990,2025-03-23 06:25:16,2,984.2,8,4,4,4,12,高价值用户
44991,2025-03-19 16:06:30,1,172.52,12,3,2,1,6,流失风险用户
44992,2025-03-01 23:59:35,1,321.29,30,1,2,2,5,流失风险用户
44998,2025-03-20 03:31:34,1,619.84,11,3,2,3,8,潜力用户
45001,2025-03-11 16:44:29,1,546.34,20,2,2,2,6,流失风险用户
45004,2025-03-12 06:35:55,1,637.46,19,2,2,3,7,流失风险用户
45010,2025-03-23 08:54:11,1,853.74,8,4,2,3,9,潜力用户
45011,2025-03-20 01:40:33,1,149.19,11,3,2,1,6,流失风险用户
45013,2025-03-22 15:50:28,2,953.61,9,4,4,4,12,高价值用户
45024,2025-03-16 08:22:01,2,1803.25,15,3,4,5,12,潜力用户
45028,2025-03-26 11:53:18,1,328.25,5,4,2,2,8,流失风险用户
45031,2025-03-24 01:37:30,3,1415.51,7,4,5,5,14,高价值用户
45032,2025-03-28 21:17:15,1,112.81,3,5,2,1,8,流失风险用户
45033,2025-03-17 23:33:26,1,352.65,14,3,2,2,7,流失风险用户
45047,2025-03-21 10:55:43,2,815.4100000000001,10,3,4,3,10,潜力用户
45051,2025-03-30 11:28:31,5,3084.23,1,5,5,5,15,高价值用户
45053,2025-03-06 09:21:00,1,48.52,25,1,2,1,4,流失风险用户
45056,2025-03-13 20:33:34,1,760.54,18,2,2,3,7,流失风险用户
45059,2025-03-10 22:29:44,1,510.32,21,2,2,2,6,流失风险用户
45073,2025-03-20 02:03:50,4,1244.72,11,3,5,4,12,潜力用户
45079,2025-03-10 20:07:48,1,803.01,21,2,2,3,7,流失风险用户
45082,2025-03-18 12:49:43,2,1274.35,13,3,4,4,11,潜力用户
45084,2025-03-23 09:22:23,2,218.31,8,4,4,1,9,潜力用户
45087,2025-03-02 23:24:50,1,386.72,29,1,2,2,5,流失风险用户
45088,2025-03-09 20:04:19,1,208.65,22,2,2,1,5,流失风险用户
45090,2025-03-22 13:24:00,1,252.92,9,4,2,1,7,流失风险用户
45091,2025-03-26 10:48:59,15,7860.36,5,4,5,5,14,高价值用户
45092,2025-03-03 14:08:32,1,612.14,28,1,2,3,6,流失风险用户
45094,2025-03-03 17:01:52,1,583.71,28,1,2,2,5,流失风险用户
45098,2025-03-02 03:59:48,1,947.33,29,1,2,4,7,流失风险用户
45100,2025-03-11 04:42:00,1,869.4,20,2,2,4,8,流失风险用户
45101,2025-03-12 18:33:44,1,365.61,19,2,2,2,6,流失风险用户
45102,2025-03-09 13:25:26,2,728.24,22,2,4,3,9,流失风险用户
45103,2025-03-08 21:34:34,1,704.34,23,1,2,3,6,流失风险用户
45105,2025-03-26 10:31:24,2,851.42,5,4,4,3,11,潜力用户
45112,2025-03-22 04:18:44,6,3167.46,9,4,5,5,14,高价值用户
45120,2025-03-13 08:35:46,1,555.45,18,2,2,2,6,流失风险用户
45124,2025-03-20 04:30:20,1,682.7,11,3,2,3,8,潜力用户
45126,2025-03-20 08:30:58,1,913.79,11,3,2,4,9,潜力用户
45127,2025-03-15 16:27:02,1,521.31,16,2,2,2,6,流失风险用户
45128,2025-03-02 23:04:50,1,941.59,29,1,2,4,7,流失风险用户
45129,2025-03-27 13:36:56,1,839.48,4,5,2,3,10,潜力用户
45132,2025-03-17 10:20:26,1,109.64,14,3,2,1,6,流失风险用户
45133,2025-03-28 15:34:51,6,2464.73,3,5,5,5,15,高价值用户
45135,2025-03-16 19:23:17,1,698.71,15,3,2,3,8,潜力用户
45137,2025-03-21 18:30:32,2,1996.58,10,3,4,5,12,潜力用户
45139,2025-03-18 02:16:34,2,1213.53,13,3,4,4,11,潜力用户
45146,2025-03-25 20:59:20,1,250.74,6,4,2,1,7,流失风险用户
45147,2025-03-16 08:23:58,1,223.6,15,3,2,1,6,流失风险用户
45148,2025-03-08 12:27:14,1,1033.06,23,1,2,4,7,流失风险用户
